resume_id,job_id,label,semantic_score
R_004419,J_000928,0,0.43057495
R_000318,J_000781,1,0.7188531
R_005160,J_001560,0,0.53476703
R_002458,J_001127,0,0.55391574
R_006476,J_000279,0,0.3918432
R_009008,J_001164,0,0.4553911
R_005338,J_001678,1,0.6750426
R_001886,J_000560,0,0.52425754
R_009733,J_001294,1,0.66937613
R_003317,J_000079,0,0.4506843
R_009403,J_001238,0,0.47290835
R_008262,J_001397,0,0.5391241
R_003605,J_000336,1,0.7688846
R_004682,J_001696,1,0.49404737
R_009516,J_001917,0,0.49493203
R_002868,J_001405,0,0.70767367
R_009664,J_002269,1,0.6622484
R_001604,J_001481,1,0.7498495
R_003880,J_001203,1,0.66247845
R_004468,J_001310,0,0.56908125
R_003173,J_001876,0,0.45830682
R_008390,J_001348,0,0.432269
R_009344,J_001593,0,0.3674433
R_002303,J_002370,1,0.75013435
R_002210,J_000928,1,0.57694364
R_000190,J_001489,1,0.5498577
R_000344,J_001698,1,0.62942135
R_005213,J_001320,1,0.62752706
R_007391,J_001324,0,0.40568334
R_001170,J_001729,0,0.42885518
R_003275,J_002493,0,0.43458065
R_000126,J_000780,1,0.5943771
R_009040,J_001884,0,0.53148407
R_003201,J_001695,1,0.5441661
R_007975,J_000549,0,0.49017447
R_001875,J_001642,1,0.7111409
R_001533,J_001988,0,0.51302606
R_003629,J_001914,1,0.59237957
R_008568,J_000141,1,0.69012135
R_003691,J_000353,0,0.4901676
R_007878,J_000672,0,0.61911446
R_007192,J_000494,0,0.6938496
R_008234,J_001499,0,0.4500754
R_001473,J_001669,1,0.7631928
R_006917,J_000981,0,0.6713234
R_007403,J_001958,0,0.4950403
R_004021,J_000311,1,0.54839337
R_009154,J_000836,0,0.41723353
R_003329,J_002395,0,0.4596473
R_008385,J_000658,0,0.505216
R_004724,J_001765,0,0.63040113
R_000504,J_001209,1,0.54503673
R_008027,J_000215,1,0.75872415
R_006491,J_002428,1,0.5583427
R_008593,J_000858,1,0.5898601
R_004601,J_000424,1,0.589314
R_005204,J_000342,1,0.62011087
R_003726,J_002112,1,0.7572621
R_005889,J_000926,0,0.436345
R_005555,J_000649,1,0.7029198
R_005369,J_001065,0,0.6457461
R_001872,J_000357,0,0.5156671
R_005889,J_001156,1,0.46422333
R_001218,J_002174,0,0.4074788
R_007472,J_000641,1,0.7506395
R_005508,J_000073,1,0.7714071
R_000910,J_001596,1,0.54568917
R_002948,J_001396,1,0.5441699
R_001454,J_000735,1,0.7444699
R_002718,J_001995,0,0.46971112
R_003912,J_001513,1,0.55280495
R_001827,J_000233,1,0.57163054
R_007746,J_002461,0,0.7169284
R_006170,J_001485,0,0.48676407
R_009058,J_000651,0,0.51057756
R_005020,J_002041,0,0.66071004
R_009532,J_000324,0,0.48073372
R_006220,J_001533,1,0.6680452
R_007164,J_001736,0,0.45761386
R_008294,J_000436,0,0.8022898
R_005476,J_000779,1,0.5175082
R_003049,J_001776,1,0.700163
R_002655,J_000930,0,0.51203376
R_003063,J_001681,1,0.55683404
R_009880,J_002246,0,0.49153346
R_004357,J_002358,0,0.6159493
R_001881,J_000428,0,0.47506815
R_006109,J_000078,1,0.6844158
R_003425,J_000343,0,0.5875118
R_001926,J_002050,0,0.57256114
R_005396,J_002052,0,0.44023523
R_005946,J_000690,1,0.5719496
R_005603,J_000256,1,0.67226934
R_001131,J_002189,1,0.6043463
R_002472,J_000578,1,0.41038862
R_007557,J_002004,1,0.7080661
R_008358,J_001576,1,0.6759008
R_004253,J_000416,0,0.3786673
R_005113,J_001393,0,0.41279766
R_006222,J_000886,1,0.7780916
R_000725,J_002412,0,0.41631675
R_001399,J_002479,1,0.4862607
R_005025,J_000367,1,0.4820583
R_009865,J_002261,0,0.43692285
R_001491,J_000110,1,0.6836261
R_007038,J_000109,1,0.66812277
R_008929,J_002033,1,0.7947601
R_005519,J_002016,0,0.47338498
R_003089,J_000895,0,0.50071704
R_000729,J_000421,0,0.4337313
R_000324,J_002365,1,0.5651139
R_004578,J_002132,0,0.49063054
R_000613,J_000037,0,0.5061705
R_002548,J_002024,1,0.49668843
R_006846,J_000555,0,0.54343003
R_001206,J_001167,1,0.65126693
R_008074,J_001163,1,0.6960714
R_000145,J_001224,1,0.48609585
R_001862,J_002292,0,0.44891983
R_002582,J_000235,1,0.74953216
R_006633,J_000200,1,0.57924175
R_003168,J_001211,0,0.49199942
R_000062,J_001978,1,0.74644303
R_007319,J_001674,1,0.66268456
R_000837,J_002457,0,0.5397667
R_000861,J_000236,1,0.55427074
R_007476,J_001627,0,0.4228276
R_006963,J_000551,0,0.4361901
R_006055,J_000267,0,0.727435
R_003228,J_001052,0,0.47872087
R_001813,J_002030,1,0.7095091
R_002178,J_000645,0,0.6791854
R_006260,J_001122,0,0.5646381
R_004406,J_001821,1,0.43270195
R_001806,J_000284,0,0.3929413
R_004116,J_000837,0,0.7123947
R_004042,J_002449,0,0.5595869
R_002028,J_001908,0,0.57711536
R_002563,J_001718,1,0.71716535
R_000191,J_002380,1,0.55113333
R_002095,J_000466,1,0.7310732
R_007426,J_000166,1,0.6392834
R_003292,J_000153,0,0.5415269
R_003867,J_000664,0,0.42708987
R_002457,J_001457,0,0.50916135
R_009758,J_001762,1,0.80212116
R_004899,J_002299,0,0.4423616
R_006527,J_001971,1,0.6688973
R_002581,J_002393,0,0.5495098
R_007605,J_001385,1,0.7235741
R_004948,J_000075,1,0.7613082
R_002175,J_001659,1,0.6789436
R_009968,J_000183,1,0.61527985
R_003432,J_002242,1,0.68538606
R_005345,J_000411,0,0.4461881
R_009187,J_002308,1,0.5004453
R_003705,J_000275,1,0.6442096
R_006538,J_002460,0,0.73583317
R_007494,J_001289,1,0.62834454
R_006517,J_002010,0,0.44741294
R_001100,J_000133,1,0.4838668
R_004817,J_001910,1,0.6835256
R_000816,J_000223,1,0.7098882
R_003816,J_000323,0,0.37701195
R_006872,J_001605,1,0.50629616
R_004647,J_002227,0,0.44524106
R_004291,J_000488,1,0.7122383
R_008197,J_002023,0,0.6396496
R_004889,J_000691,0,0.4761253
R_001943,J_002194,1,0.49571928
R_005541,J_002496,0,0.64544624
R_008642,J_002033,0,0.4573745
R_004334,J_002184,1,0.76003647
R_003451,J_000618,0,0.74957347
R_008068,J_002126,0,0.4503123
R_002453,J_001338,1,0.6170589
R_002858,J_000620,0,0.68171144
R_009237,J_001532,1,0.7168486
R_001647,J_002025,1,0.5628667
R_002425,J_002347,0,0.41102034
R_000394,J_001486,0,0.54189134
R_004052,J_002321,0,0.4663701
R_000470,J_000245,0,0.50756824
R_009994,J_000178,0,0.5165976
R_002893,J_001669,1,0.71199083
R_001423,J_001788,1,0.7803937
R_001114,J_001884,1,0.72756183
R_000072,J_001916,0,0.71824086
R_006725,J_001913,0,0.46293038
R_008061,J_000271,1,0.6110114
R_005484,J_002039,1,0.80129486
R_007138,J_000751,1,0.58210695
R_005966,J_001828,1,0.56204784
R_009328,J_001392,0,0.5362536
R_001362,J_000583,0,0.4563175
R_001801,J_000482,0,0.50804716
R_005814,J_002157,1,0.56634396
R_004142,J_000398,1,0.69107157
R_007076,J_001138,1,0.6760496
R_009707,J_000302,1,0.68543255
R_000386,J_002495,0,0.41968226
R_001425,J_000010,0,0.4398284
R_005371,J_001471,0,0.4190151
R_002545,J_001886,0,0.5735886
R_006261,J_000937,0,0.5211991
R_007354,J_002312,0,0.3306502
R_005446,J_002260,0,0.3809405
R_000778,J_000767,0,0.53396875
R_000065,J_001641,0,0.49422842
R_008559,J_002066,1,0.63414466
R_002096,J_001875,1,0.6504044
R_008111,J_000051,1,0.7178503
R_008413,J_000171,0,0.4471615
R_003741,J_000518,1,0.6862355
R_005230,J_001938,0,0.48724112
R_004682,J_000071,0,0.50036067
R_004327,J_001532,1,0.66753685
R_006291,J_002203,1,0.49350142
R_007774,J_001709,0,0.44557583
R_007140,J_002061,0,0.39020032
R_007046,J_001261,0,0.46537638
R_005893,J_002388,0,0.74618447
R_003065,J_000450,0,0.52227944
R_007694,J_000589,1,0.48897916
R_007304,J_000734,1,0.6335809
R_006804,J_002200,0,0.4915937
R_009846,J_001546,0,0.61957717
R_008212,J_000997,1,0.50224626
R_003453,J_000989,0,0.45647207
R_007960,J_000421,0,0.51253045
R_009815,J_001830,0,0.5372666
R_007649,J_001776,1,0.6131991
R_000971,J_001398,0,0.38620016
R_008441,J_000134,1,0.6419556
R_008476,J_001522,1,0.48561674
R_003068,J_000733,0,0.57450455
R_003121,J_001090,0,0.48769012
R_005459,J_001234,1,0.7698666
R_006380,J_002297,0,0.4633278
R_002615,J_001149,1,0.85863674
R_000378,J_001836,1,0.50833267
R_000087,J_001215,1,0.72993076
R_009840,J_000710,0,0.47418106
R_006060,J_001406,1,0.4723987
R_005909,J_001580,1,0.59791327
R_004298,J_002145,0,0.55422115
R_003042,J_000202,1,0.64690065
R_009744,J_000162,0,0.5120304
R_008787,J_000659,1,0.6811532
R_009628,J_002419,1,0.7154459
R_008794,J_001719,1,0.70802295
R_008978,J_001592,0,0.45797142
R_001554,J_002402,1,0.5930692
R_008201,J_001218,1,0.7786325
R_001782,J_002437,1,0.61483884
R_009980,J_002371,1,0.8707157
R_007037,J_000072,1,0.7313659
R_001444,J_001801,0,0.4212648
R_009892,J_001021,1,0.7334456
R_000675,J_000210,0,0.59785444
R_007450,J_002374,0,0.4998846
R_006892,J_000896,1,0.66915554
R_002483,J_000668,0,0.40736
R_000767,J_002166,1,0.7879899
R_008028,J_002193,1,0.51682234
R_004328,J_000423,0,0.6628589
R_007490,J_000900,1,0.651593
R_008606,J_000289,1,0.63747793
R_006931,J_002417,0,0.49280962
R_006328,J_001682,1,0.7469939
R_000179,J_000040,1,0.69920987
R_006517,J_000661,1,0.6823679
R_007224,J_001911,1,0.7758368
R_003079,J_002285,1,0.49089965
R_006681,J_002050,1,0.7738988
R_009971,J_001372,1,0.7206937
R_008669,J_002232,1,0.687852
R_004067,J_001465,0,0.49482977
R_003106,J_002477,1,0.72486746
R_009357,J_001050,1,0.6365222
R_005103,J_000674,0,0.5622766
R_008208,J_001725,0,0.43181527
R_005370,J_001533,0,0.41126764
R_001976,J_000007,1,0.7124145
R_002094,J_000225,0,0.47434536
R_001656,J_000590,0,0.49114323
R_008252,J_001374,1,0.56991136
R_004835,J_000038,0,0.49640155
R_009034,J_001656,1,0.75342476
R_009220,J_000314,0,0.7203709
R_004329,J_001181,1,0.5473697
R_009425,J_001490,0,0.5235479
R_007271,J_000662,1,0.5228976
R_007850,J_000309,0,0.47163507
R_005661,J_000161,1,0.70151365
R_009359,J_001155,0,0.6140244
R_008635,J_002444,1,0.850792
R_003270,J_000800,1,0.62137973
R_004479,J_000701,1,0.67412436
R_003458,J_001343,1,0.6788621
R_005934,J_002465,0,0.4244979
R_006967,J_001563,1,0.6106181
R_008404,J_001486,1,0.7820709
R_002946,J_001079,1,0.78503394
R_007222,J_002393,0,0.6266469
R_006650,J_000832,1,0.75404745
R_007784,J_001367,0,0.5592567
R_000637,J_002208,1,0.6517701
R_002550,J_001987,0,0.5384837
R_001875,J_002109,1,0.46009433
R_008086,J_000298,0,0.4611242
R_005356,J_002150,1,0.74255407
R_001728,J_001940,0,0.54409546
R_000530,J_002478,0,0.4999682
R_006127,J_001420,1,0.6885824
R_000941,J_002249,1,0.45221105
R_009207,J_001036,1,0.58144003
R_008512,J_000168,0,0.3596709
R_001474,J_000673,0,0.52351665
R_008027,J_000421,0,0.617167
R_005385,J_000782,1,0.7484144
R_000968,J_001379,0,0.49025935
R_001847,J_001229,0,0.52630556
R_009345,J_001390,1,0.63138235
R_008054,J_002089,0,0.48821822
R_001298,J_000377,1,0.46760696
R_003067,J_001872,0,0.43443862
R_005433,J_002327,0,0.49419433
R_006141,J_001535,1,0.78215504
R_005261,J_000837,0,0.46809995
R_001551,J_001942,1,0.66301554
R_003125,J_000808,0,0.44412422
R_002766,J_000822,1,0.6088406
R_002200,J_001033,1,0.3858497
R_006868,J_001605,0,0.49941146
R_002789,J_002408,0,0.6015402
R_002873,J_001964,1,0.5865358
R_002854,J_000139,1,0.68642473
R_005227,J_001185,1,0.67431927
R_003788,J_000029,0,0.41291082
R_003265,J_002041,0,0.44603455
R_005937,J_001961,0,0.6534585
R_009649,J_000235,0,0.42455858
R_003405,J_002416,1,0.71529907
R_000052,J_001274,0,0.42040694
R_005793,J_001732,0,0.5640074
R_007372,J_000705,0,0.5779741
R_009675,J_001895,0,0.5354351
R_008288,J_002024,1,0.4484313
R_005563,J_001376,0,0.48593506
R_009942,J_000494,1,0.72577643
R_005238,J_002411,0,0.70870554
R_009005,J_000633,0,0.45139298
R_000010,J_001716,0,0.5300061
R_003062,J_000539,1,0.7730216
R_007460,J_000012,0,0.5590509
R_005129,J_001205,1,0.8783903
R_005766,J_000491,1,0.6613442
R_002675,J_001737,0,0.39473242
R_000658,J_001771,0,0.36184034
R_005567,J_000923,0,0.4392434
R_009050,J_000224,1,0.7616457
R_007222,J_000758,1,0.7641055
R_003192,J_000781,1,0.7003938
R_005818,J_001835,0,0.4157058
R_006867,J_000480,1,0.654857
R_008897,J_001939,0,0.5105529
R_006276,J_001755,1,0.7241863
R_007621,J_000929,0,0.49415943
R_008202,J_000771,1,0.8297731
R_006709,J_001150,1,0.6742756
R_005497,J_002462,1,0.6038637
R_007878,J_002368,1,0.5796529
R_000108,J_000491,0,0.4938228
R_009796,J_001313,0,0.42068255
R_001484,J_002444,1,0.7647358
R_007434,J_000244,1,0.63765997
R_001569,J_000455,1,0.690235
R_007343,J_002005,1,0.5439829
R_006893,J_002409,0,0.55381167
R_004281,J_002138,1,0.5148014
R_003513,J_000107,0,0.49449813
R_006663,J_001942,0,0.49770316
R_003177,J_000909,1,0.72974074
R_009156,J_000888,0,0.40894425
R_009020,J_000644,1,0.6439085
R_007618,J_000000,1,0.74371624
R_007687,J_001634,1,0.4158768
R_008200,J_000215,1,0.42969567
R_000463,J_002127,1,0.7135671
R_000499,J_000806,0,0.63598526
R_004174,J_002498,1,0.61346316
R_003570,J_001025,0,0.57654
R_003971,J_002423,0,0.807938
R_004476,J_002054,0,0.487836
R_001803,J_001140,1,0.48349613
R_009859,J_001199,0,0.41513306
R_005287,J_001319,1,0.6399348
R_007707,J_001046,1,0.7259722
R_008241,J_001857,1,0.5708392
R_001872,J_000712,0,0.44852608
R_000500,J_000246,1,0.77945006
R_009576,J_001960,1,0.7514297
R_001459,J_002224,1,0.89661735
R_007442,J_000701,1,0.7168049
R_002313,J_000101,0,0.4270769
R_000008,J_001685,1,0.7019309
R_001830,J_000181,0,0.5405903
R_003105,J_001909,0,0.36473832
R_000774,J_001631,0,0.655043
R_005548,J_000666,0,0.6876159
R_000533,J_000601,0,0.51677793
R_002819,J_000642,0,0.45110083
R_003244,J_000942,1,0.67671394
R_004120,J_001891,0,0.43227452
R_001643,J_001990,0,0.5233941
R_007550,J_000689,0,0.77965784
R_000749,J_001948,0,0.73811543
R_006628,J_002431,1,0.6454623
R_003727,J_001045,0,0.4726293
R_007804,J_000549,0,0.48919111
R_005773,J_001633,1,0.54385966
R_005589,J_001558,1,0.77827656
R_009841,J_002480,0,0.39249587
R_007740,J_001945,1,0.5752642
R_002532,J_001292,1,0.66508424
R_005105,J_000020,1,0.6578641
R_006089,J_001172,0,0.46855965
R_002727,J_000660,0,0.49198744
R_001840,J_002438,0,0.5259898
R_005144,J_001104,0,0.49263716
R_005738,J_001008,1,0.7373382
R_007663,J_000370,0,0.51392996
R_009041,J_002222,1,0.47306576
R_001037,J_000376,0,0.42139584
R_002160,J_000265,1,0.731448
R_002243,J_001924,1,0.55709636
R_005525,J_000121,0,0.3409835
R_002912,J_000261,0,0.6883365
R_005113,J_001949,0,0.3417891
R_006341,J_002085,1,0.6318392
R_008436,J_001453,0,0.4533506
R_002191,J_001819,1,0.38698804
R_009161,J_000207,0,0.46486416
R_002285,J_000992,0,0.6617743
R_001053,J_001960,0,0.6368607
R_002787,J_000449,1,0.599712
R_009486,J_002041,1,0.7707614
R_009878,J_000712,1,0.67250794
R_002627,J_000851,1,0.7073499
R_007530,J_000334,1,0.6879649
R_007888,J_001940,1,0.76423556
R_007373,J_001628,1,0.67173827
R_004803,J_000699,1,0.6406444
R_002901,J_001629,0,0.503901
R_004503,J_000218,1,0.54780066
R_002069,J_001423,0,0.41304028
R_008902,J_000643,1,0.828449
R_002234,J_002151,0,0.8936712
R_009627,J_002310,0,0.4675867
R_005581,J_001224,1,0.5691023
R_002768,J_000880,1,0.5684389
R_006322,J_000315,1,0.7558505
R_005524,J_000754,1,0.678529
R_008518,J_000605,0,0.6071273
R_006320,J_002430,0,0.49848276
R_000173,J_001923,1,0.6366111
R_009112,J_002150,0,0.52089226
R_003700,J_000686,0,0.58939725
R_005019,J_000858,0,0.55516964
R_008031,J_001606,0,0.50324595
R_004289,J_002271,1,0.68685806
R_007243,J_000248,1,0.7249181
R_003315,J_000719,1,0.7071342
R_001506,J_001452,1,0.7582759
R_003338,J_001102,0,0.57188886
R_004840,J_001202,1,0.8378129
R_000203,J_001612,1,0.62018013
R_007817,J_000952,0,0.5406626
R_003713,J_001603,1,0.5981348
R_000938,J_000401,1,0.6844949
R_000649,J_001872,0,0.7019999
R_004637,J_000046,1,0.6303084
R_007054,J_000253,0,0.48134637
R_002979,J_000403,1,0.51111126
R_008084,J_000536,1,0.7386403
R_004542,J_000697,1,0.6770803
R_004905,J_001983,1,0.68312126
R_007221,J_000290,1,0.4720382
R_005124,J_001691,1,0.645344
R_009805,J_002133,1,0.71277237
R_003497,J_000852,1,0.7259942
R_002684,J_000430,0,0.5812487
R_008060,J_001913,0,0.5338132
R_006845,J_000197,1,0.6624217
R_003038,J_002361,1,0.4749437
R_007017,J_000821,1,0.66981834
R_009564,J_000021,0,0.42541313
R_007108,J_000729,0,0.44530728
R_007769,J_000573,1,0.7641821
R_005725,J_001480,1,0.6578634
R_003605,J_000403,1,0.6923053
R_003804,J_001467,0,0.518843
R_008087,J_000079,0,0.40469092
R_006313,J_000802,0,0.6445937
R_000129,J_002267,0,0.45968044
R_008839,J_002047,0,0.47737145
R_003141,J_001132,1,0.74659526
R_009588,J_000910,0,0.47176397
R_003887,J_001901,1,0.72415745
R_000023,J_002193,1,0.688624
R_009969,J_002453,1,0.78807676
R_000865,J_002360,0,0.66082275
R_000770,J_002121,0,0.54310095
R_000661,J_000555,0,0.51532376
R_003530,J_001727,1,0.7682136
R_002400,J_002488,0,0.3354971
R_002768,J_001425,1,0.6741781
R_002950,J_001897,0,0.58362657
R_005287,J_000636,1,0.6214889
R_002371,J_001939,1,0.6670189
R_005904,J_000229,0,0.40371352
R_007399,J_000843,1,0.8606117
R_003194,J_002225,0,0.37698233
R_006127,J_001510,1,0.62350225
R_000130,J_000420,0,0.44827977
R_001018,J_000115,0,0.4694321
R_002644,J_001875,0,0.42631066
R_000817,J_002417,0,0.49699587
R_008052,J_000894,0,0.5025299
R_004152,J_000588,1,0.6032361
R_005735,J_000705,0,0.5975477
R_003985,J_000263,0,0.41082403
R_002472,J_001141,1,0.4805104
R_001700,J_002046,1,0.77019143
R_003160,J_002008,1,0.8064257
R_000873,J_001553,0,0.4214405
R_003173,J_001926,1,0.7562839
R_006561,J_002253,0,0.4742518
R_007962,J_000192,0,0.43069872
R_002844,J_000895,1,0.73053294
R_005412,J_001800,0,0.41037768
R_000235,J_002450,1,0.49350902
R_003898,J_002079,0,0.46129727
R_000484,J_001692,1,0.6280581
R_006824,J_002115,0,0.45712048
R_000496,J_000910,0,0.45109907
R_002870,J_001847,0,0.47833577
R_009255,J_000909,0,0.5019705
R_001656,J_000673,1,0.62126076
R_004592,J_002090,1,0.7848261
R_003870,J_000348,1,0.70195466
R_003993,J_001584,0,0.4861798
R_000265,J_001975,0,0.37110817
R_007628,J_001159,0,0.48780465
R_001723,J_001434,1,0.58164185
R_009308,J_001551,0,0.4085819
R_002937,J_000922,0,0.7507283
R_004126,J_001267,1,0.7736389
R_001053,J_000582,1,0.63866884
R_002480,J_000998,0,0.47223994
R_001726,J_000131,0,0.5385277
R_006306,J_000385,0,0.3865887
R_005492,J_001726,1,0.7877294
R_002619,J_001997,1,0.66994643
R_003410,J_001226,0,0.5109186
R_005519,J_002362,0,0.90183294
R_009058,J_002089,0,0.46674818
R_004488,J_002293,0,0.43553022
R_008164,J_001136,1,0.61246073
R_009000,J_002076,0,0.5566374
R_008442,J_000159,1,0.8652547
R_002644,J_002187,0,0.5183457
R_002342,J_000703,0,0.4656499
R_009703,J_000044,1,0.5863453
R_003150,J_001616,0,0.37230355
R_008110,J_002130,1,0.77540696
R_008577,J_001953,0,0.5269222
R_007683,J_000120,1,0.50356275
R_007039,J_000471,1,0.68197495
R_002016,J_000705,0,0.53414893
R_002322,J_000860,1,0.8121728
R_005536,J_002253,1,0.618698
R_008653,J_000289,1,0.6136627
R_008447,J_001955,0,0.5075141
R_003845,J_000237,1,0.5473409
R_006137,J_001993,1,0.7284996
R_003738,J_001220,1,0.64011854
R_009465,J_002494,0,0.5348964
R_005071,J_001080,1,0.6114147
R_001528,J_000379,1,0.7002784
R_004245,J_000238,0,0.45409742
R_004919,J_002339,0,0.4201346
R_005213,J_000904,0,0.5478914
R_002060,J_001957,0,0.55319166
R_003719,J_001357,0,0.62886465
R_003388,J_001720,0,0.5911345
R_008557,J_002470,0,0.6799035
R_005017,J_001294,1,0.7089114
R_007589,J_001080,1,0.6244875
R_009948,J_001390,1,0.6328267
R_004427,J_000075,0,0.8304309
R_000217,J_001425,0,0.51354134
R_006939,J_001683,0,0.54101086
R_002588,J_000633,0,0.4702477
R_006394,J_002260,1,0.7641783
R_001960,J_002249,0,0.32621777
R_006009,J_001174,1,0.61476374
R_008123,J_000268,1,0.718314
R_008887,J_001201,0,0.48626238
R_006299,J_002118,0,0.8095958
R_009995,J_002297,0,0.4570846
R_008390,J_002339,1,0.6682268
R_001061,J_001928,1,0.6268346
R_003647,J_000231,0,0.5618088
R_000448,J_001797,0,0.41488743
R_007340,J_001573,0,0.37690067
R_006765,J_000566,1,0.64386034
R_002633,J_001593,0,0.64936006
R_000362,J_001971,0,0.5512154
R_000477,J_001040,1,0.8597268
R_008360,J_002111,0,0.5538088
R_004808,J_001723,1,0.5672086
R_000743,J_000629,0,0.40323234
R_006908,J_001929,0,0.37948793
R_002213,J_001843,0,0.38720024
R_009473,J_001470,1,0.57087475
R_003141,J_000598,0,0.47728616
R_002447,J_001996,1,0.7190903
R_008855,J_002313,1,0.7048251
R_005667,J_001627,1,0.5324311
R_004944,J_001533,1,0.66964114
R_005452,J_001061,1,0.7423688
R_000995,J_000600,0,0.4395268
R_005844,J_001315,1,0.71793234
R_007368,J_001261,0,0.5286896
R_005666,J_000375,0,0.36811435
R_000322,J_002149,0,0.44641232
R_007928,J_000812,0,0.66395223
R_003358,J_000110,0,0.4178418
R_009898,J_000959,1,0.6054314
R_005124,J_002350,0,0.46943387
R_002089,J_001049,0,0.49082214
R_002241,J_001985,0,0.42285228
R_007372,J_000294,1,0.67749524
R_004729,J_001565,1,0.77009654
R_007914,J_002336,0,0.44933134
R_005271,J_002239,1,0.5105723
R_005341,J_002168,1,0.8570099
R_009661,J_000041,0,0.5615214
R_003943,J_000061,0,0.3785506
R_003966,J_000308,1,0.7792116
R_000642,J_001560,0,0.45709896
R_005156,J_002036,1,0.58312273
R_009971,J_001461,0,0.45073843
R_001335,J_001072,1,0.6567384
R_009411,J_002391,1,0.67334217
R_002756,J_000897,0,0.7549568
R_009060,J_000026,1,0.6817368
R_003495,J_002427,0,0.47679615
R_001000,J_001527,1,0.6187841
R_007742,J_002210,0,0.63549554
R_000460,J_000056,0,0.47881478
R_003403,J_002192,0,0.4353083
R_001493,J_001735,1,0.62713516
R_004055,J_001222,1,0.6142653
R_005739,J_001306,1,0.81135166
R_001338,J_001285,0,0.542394
R_004986,J_000291,1,0.55504787
R_000495,J_002226,1,0.6382262
R_002477,J_000662,0,0.45970365
R_007742,J_000759,1,0.5702399
R_009363,J_002184,0,0.4756152
R_000095,J_001133,0,0.48717192
R_006407,J_000679,1,0.77450025
R_005993,J_001853,1,0.69654846
R_003891,J_001519,0,0.49557352
R_001069,J_001402,1,0.79362965
R_003194,J_000454,1,0.66042125
R_007372,J_001811,0,0.52521914
R_001591,J_000161,0,0.60077053
R_009590,J_000097,1,0.5167912
R_000469,J_000851,1,0.6943263
R_006960,J_002369,0,0.58222544
R_002303,J_001929,1,0.7513305
R_001825,J_002114,0,0.4470501
R_008128,J_001002,1,0.67066616
R_003204,J_001864,1,0.81753075
R_001625,J_000334,1,0.7897181
R_003899,J_000573,0,0.49312657
R_006958,J_000509,0,0.42503482
R_005684,J_000961,0,0.5728302
R_008782,J_002020,1,0.6098495
R_005008,J_002278,1,0.65669096
R_002013,J_000633,0,0.48955622
R_001135,J_000485,0,0.40787923
R_008470,J_002458,0,0.5600134
R_009778,J_001654,0,0.57924426
R_009484,J_001273,1,0.59496605
R_002073,J_001805,1,0.6606978
